			Blood vs Lymphoid				Blood vs Gut-associated				Blood vs Non-lymphoid				Lymphoid vs Gut-associated				Lymphoid vs Non-lymphoid				Gut-associated vs Non-lymphoid			
mmu04140	Autophagy - animal	140	-2.14699320107267	0.983574488533294	0.99999993128858	FALSE	-2.30004926638833	0.988870739488865	0.999994014269548	FALSE	-1.28574414053658	0.900186027905376	0.999999746696441	FALSE	-1.74590110153916	0.959022681253746	0.999705178282398	FALSE	-0.622643428517742	0.732983127331897	0.999997205030346	FALSE	-2.35847347127806	0.990436299501872	0.999995812659327	FALSE
mmu04141	Protein processing in endoplasmic reticulum	161	-3.00718825071091	0.998548020346416	0.99999993128858	FALSE	-2.28888425741143	0.988621817975274	0.999994014269548	FALSE	-1.81340537452639	0.964640600912596	0.999999746696441	FALSE	-1.79259213908509	0.963007041700232	0.999705178282398	FALSE	-1.60789236829658	0.945563516366929	0.999997205030346	FALSE	-3.0273526726821	0.998657154574393	0.999995812659327	FALSE
mmu04142	Lysosome	125	0.203646907426912	0.419400093155422	0.968167830391445	FALSE	-0.609679036264842	0.728662947207949	0.999994014269548	FALSE	-0.752794496557262	0.773845553462862	0.999999746696441	FALSE	-0.594273196229919	0.723557828221627	0.999705178282398	FALSE	0.109593398927603	0.456410425102458	0.827761021361141	FALSE	0.202615925244274	0.419802662935761	0.999995812659327	FALSE
mmu04144	Endocytosis	254	-2.59472946523936	0.995118361733591	0.99999993128858	FALSE	-1.65111864949294	0.950332550176047	0.999994014269548	FALSE	-1.2277604670682	0.889946024617915	0.999999746696441	FALSE	-1.14402007617735	0.873421828530967	0.999705178282398	FALSE	-0.824098554343591	0.794861941413575	0.999997205030346	FALSE	-1.41176783226993	0.920678907399427	0.999995812659327	FALSE
mmu04145	Phagosome	167	0.284276894612788	0.388187757450735	0.968167830391445	FALSE	0.659028339519292	0.255167354822418	0.66895262544922	FALSE	0.325048367254346	0.372677627163758	0.82101161472918	FALSE	1.07851838700304	0.140800298498161	0.50931465999952	FALSE	1.81125486580813	0.0355322642118798	0.199091823983147	FALSE	2.63475149514894	0.00446449096747276	0.0484479945729451	TRUE
mmu04146	Peroxisome	85	-1.05958048164676	0.85453727667278	0.99999993128858	FALSE	-1.11662696425223	0.867025388950742	0.999994014269548	FALSE	-1.0137274762798	0.84384293908385	0.999999746696441	FALSE	-2.02670221991648	0.977676374033728	0.999705178282398	FALSE	-2.35831137650197	0.990035886843212	0.999997205030346	FALSE	-1.80865122833637	0.963611305188828	0.999995812659327	FALSE
mmu04150	mTOR signaling pathway	150	-2.35159708033141	0.990278492524794	0.99999993128858	FALSE	-2.63276117754373	0.995523780663321	0.999994014269548	FALSE	-3.08588382067988	0.998851449069698	0.999999746696441	FALSE	-2.62887653498594	0.995477981950159	0.999705178282398	FALSE	-2.42316341746368	0.991967855334894	0.999997205030346	FALSE	-2.69398735934363	0.996234800231638	0.999995812659327	FALSE
mmu04151	PI3K-Akt signaling pathway	324	1.32654471331465	0.0925668132633148	0.498142018283778	FALSE	1.54273827678924	0.0617087443886418	0.281178064517374	FALSE	1.29761981433998	0.0974502679187853	0.366063185900052	FALSE	2.00366547462203	0.022792891519743	0.139131608651765	FALSE	1.79348117110031	0.036692691109522	0.199091823983147	FALSE	-0.388709780186963	0.65119044959197	0.999995812659327	FALSE
mmu04152	AMPK signaling pathway	122	-1.99238469483844	0.976215579462341	0.99999993128858	FALSE	-2.34508935571733	0.990051069667391	0.999994014269548	FALSE	-0.527789178152982	0.700927548864018	0.999999746696441	FALSE	-2.49671790900034	0.99335388577526	0.999705178282398	FALSE	-1.08680869038762	0.860848609436484	0.999997205030346	FALSE	-3.78734820510669	0.999894487099707	0.999995812659327	FALSE
mmu04210	Apoptosis	138	1.04328749416339	0.148883297033634	0.651086657176935	FALSE	1.69424565200823	0.0457497539237452	0.240186208099662	FALSE	1.96764080996752	0.02511914660999	0.178545529908427	FALSE	2.2785482197265	0.0118277301875953	0.0845249986576934	TRUE	2.31476986913582	0.0107934508712578	0.0878466973688485	TRUE	1.24225339130025	0.10768837426132	0.493010838415103	FALSE
mmu04211	Longevity regulating pathway	89	-1.92421618033325	0.971744290615096	0.99999993128858	FALSE	-2.12503772219282	0.982433239425855	0.999994014269548	FALSE	-0.130452910808751	0.551820606108014	0.954153030471674	FALSE	-2.10676213664581	0.981687934653802	0.999705178282398	FALSE	-0.555882289541853	0.710460891611019	0.999997205030346	FALSE	-2.88665094821095	0.997737095560123	0.999995812659327	FALSE
mmu04213	Longevity regulating pathway - multiple species	62	-1.31488032558273	0.904136556515459	0.99999993128858	FALSE	-0.422003164260649	0.66311577062428	0.999994014269548	FALSE	0.473434908035829	0.318411974765552	0.768182629148172	FALSE	-1.98540972137435	0.975215673187508	0.999705178282398	FALSE	-0.597120840227832	0.724174175419886	0.999997205030346	FALSE	-2.00971207460662	0.97638257711495	0.999995812659327	FALSE
mmu04215	Apoptosis - multiple species	31	0.188413473956567	0.425604297203593	0.968167830391445	FALSE	0.472630856420606	0.319112399063045	0.769520338159698	FALSE	0.967470480564707	0.168933203877765	0.515598216001929	FALSE	0.263745295967816	0.396453533663867	0.806672815024396	FALSE	1.05474399748775	0.148043929751122	0.438150216334129	FALSE	-0.906908136542736	0.815742887760693	0.999995812659327	FALSE
mmu04216	Ferroptosis	40	0.832201687725704	0.204369682929456	0.787898909188561	FALSE	0.889988453117823	0.188460570450708	0.553743850225968	FALSE	1.13708016233728	0.130374341902313	0.44764329684137	FALSE	0.345289913875044	0.36541332565375	0.796163206671176	FALSE	0.911800050427627	0.182625118521267	0.502494305665286	FALSE	-0.304191600517657	0.619081306231204	0.999995812659327	FALSE
mmu04217	Necroptosis	139	-1.82724092338906	0.965613767051124	0.99999993128858	FALSE	-0.636851012372443	0.737624910432335	0.999994014269548	FALSE	-0.425099916117665	0.664452423252428	0.999999746696441	FALSE	0.0734656983084901	0.470745543206112	0.895639247788253	FALSE	0.555606925729021	0.289479622001226	0.66826272362957	FALSE	-0.155983661960158	0.561919675675817	0.999995812659327	FALSE
mmu04218	Cellular senescence	169	-0.117691339158866	0.546808721106158	0.99999993128858	FALSE	0.109944435182503	0.456260745161525	0.938651405774377	FALSE	0.509186579994431	0.30548921180697	0.768182629148172	FALSE	-0.400842782594122	0.655598719752776	0.999705178282398	FALSE	0.414693004064979	0.339316666045573	0.73644283815817	FALSE	-1.07326653963307	0.858035321502283	0.999995812659327	FALSE
mmu04260	Cardiac muscle contraction	81	-1.76089354797281	0.959904123832106	0.99999993128858	FALSE	0.816630568857197	0.207691850656033	0.592829165950231	FALSE	-2.70231479533563	0.996085648551866	0.999999746696441	FALSE	1.18723303367768	0.118507437905885	0.46296905741899	FALSE	-2.0381059944538	0.978323936185542	0.999997205030346	FALSE	2.55596099345571	0.00577215857919341	0.0604015165608454	TRUE
mmu04261	Adrenergic signaling in cardiomyocytes	142	-0.036289122343556	0.514461174177776	0.99999993128858	FALSE	0.176331356509108	0.430080239172174	0.909666117385749	FALSE	0.382298821528944	0.351266558130296	0.797837996373463	FALSE	-0.39431600640842	0.653176157488086	0.999705178282398	FALSE	0.289234460259042	0.386307702582567	0.754587712377947	FALSE	-1.1619035886878	0.876856786509444	0.999995812659327	FALSE
mmu04270	Vascular smooth muscle contraction	134	0.478927574863175	0.316192714518999	0.927463367674689	FALSE	-0.374372827266814	0.64578518339457	0.999994014269548	FALSE	0.418583711019178	0.337929325787907	0.785819781395688	FALSE	0.7920099009964	0.214537333068236	0.610285811543622	FALSE	1.57520920592602	0.0582400335746424	0.25094602702015	FALSE	-0.860067365543811	0.804733755536241	0.999995812659327	FALSE
mmu04310	Wnt signaling pathway	151	0.240504504532869	0.405053822963009	0.968167830391445	FALSE	-0.109274949715614	0.543470916518849	0.974871917111047	FALSE	-0.173413282413912	0.568777610058625	0.954153030471674	FALSE	-0.073198718822102	0.529151480294778	0.969008648289812	FALSE	-0.94051465479879	0.82614418862757	0.999997205030346	FALSE	-0.901703949844475	0.81601160318961	0.999995812659327	FALSE
mmu04330	Notch signaling pathway	54	0.0110871184724094	0.49558798164003	0.99999993128858	FALSE	0.114634075248843	0.454479896690893	0.938651405774377	FALSE	-0.350907934330629	0.636784867475338	0.997743134600397	FALSE	-0.640825413377026	0.738426342437869	0.999705178282398	FALSE	-1.12713360486817	0.868721117837379	0.999997205030346	FALSE	-0.790190917725022	0.784337843660824	0.999995812659327	FALSE
mmu04340	Hedgehog signaling pathway	48	-2.46933814163943	0.991694329895239	0.99999993128858	FALSE	-1.40597059525314	0.918262075558308	0.999994014269548	FALSE	-1.30029246485966	0.901110754838615	0.999999746696441	FALSE	-1.19808226412569	0.882977761222239	0.999705178282398	FALSE	-1.58081044044523	0.940941183577601	0.999997205030346	FALSE	-0.681776439986263	0.751431742238293	0.999995812659327	FALSE
mmu04350	TGF-beta signaling pathway	92	0.109008705921898	0.456657907684187	0.99999993128858	FALSE	1.60453581356188	0.0552222103625636	0.266152948304815	FALSE	1.38662257355768	0.0836589558157594	0.326481264303537	FALSE	1.28486440509627	0.100359307679519	0.422917050658021	FALSE	1.22971289268614	0.110292487435978	0.363097739536423	FALSE	0.824352038037011	0.205409549219002	0.733091285072718	FALSE
mmu04360	Axon guidance	174	1.32208584743107	0.0935078873911529	0.498142018283778	FALSE	0.916888071398802	0.179924832238697	0.5370195305247	FALSE	0.257199537782617	0.398589587181096	0.840192439165907	FALSE	0.315862102526478	0.376149384670144	0.796163206671176	FALSE	1.59581226954294	0.0557732827117172	0.247599573250502	FALSE	1.68784329888074	0.0461954270872793	0.287984258224954	FALSE
mmu04370	VEGF signaling pathway	56	-1.07610070531745	0.857781976188078	0.99999993128858	FALSE	-1.56462546874907	0.939509484357796	0.999994014269548	FALSE	-1.24551803858734	0.891920012180593	0.999999746696441	FALSE	-2.21821065521775	0.985554527387311	0.999705178282398	FALSE	-1.55231392447058	0.93781947893936	0.999997205030346	FALSE	-2.01154502074708	0.97624850859563	0.999995812659327	FALSE
mmu04371	Apelin signaling pathway	131	-0.173255678566997	0.56870726723629	0.99999993128858	FALSE	-0.0342694596539189	0.513655671061492	0.974871917111047	FALSE	-0.656014386260586	0.743779539164656	0.999999746696441	FALSE	-1.50643345335579	0.933383563498329	0.999705178282398	FALSE	-1.42194252293256	0.921790715513423	0.999997205030346	FALSE	-0.98211594561626	0.836516852498938	0.999995812659327	FALSE
mmu04380	Osteoclast differentiation	124	0.356142931323822	0.361019497597	0.944452792820724	FALSE	1.2773871381635	0.101422516430388	0.387249608188756	FALSE	2.46729298286724	0.00726883172800238	0.0772867270105156	TRUE	1.88002397150578	0.0308319919782787	0.179626175055297	FALSE	2.75134487977632	0.00330579984301744	0.0372538213078504	TRUE	0.958496034510748	0.16943776327456	0.653689759245556	FALSE
mmu04390	Hippo signaling pathway	149	-1.02161678252628	0.846090177287188	0.99999993128858	FALSE	0.467629263814676	0.32019691520538	0.769520338159698	FALSE	-0.813355871980361	0.791665968507064	0.999999746696441	FALSE	0.332042450510526	0.370047699083878	0.796163206671176	FALSE	0.143511980197509	0.442991764315871	0.821497385725001	FALSE	-0.510498656128794	0.694945982694754	0.999995812659327	FALSE
mmu04392	Hippo signaling pathway -multiple species	26	-1.1067221733624	0.861988277634738	0.99999993128858	FALSE	0.956598450768864	0.171729534931849	0.520499827525399	FALSE	-0.0411524215955443	0.516326940293895	0.954153030471674	FALSE	1.02573248297449	0.154982498125052	0.540593713698098	FALSE	-0.805342327302757	0.787235233775684	0.999997205030346	FALSE	0.633863269021189	0.264533527973357	0.842481779306451	FALSE
mmu04510	Focal adhesion	196	0.231257255355849	0.408618872708951	0.968167830391445	FALSE	-0.295908265833874	0.61627116294067	0.999994014269548	FALSE	-0.512790890225121	0.695805118830589	0.999999746696441	FALSE	1.26984363510479	0.102481606132148	0.422917050658021	FALSE	1.74993022346527	0.0404718428018551	0.207923164352516	FALSE	-0.706060114636857	0.759713790842292	0.999995812659327	FALSE
mmu04520	Adherens junction	71	-0.64909883933392	0.741287839080731	0.99999993128858	FALSE	0.737539147987122	0.231014476780212	0.623103267645709	FALSE	-0.465708850816373	0.678898123264607	0.999999746696441	FALSE	-0.280796096550922	0.610355644409966	0.999705178282398	FALSE	-0.138707496310399	0.555041255808874	0.908943652593623	FALSE	-0.392671261237869	0.652416882754916	0.999995812659327	FALSE
mmu04530	Tight junction	151	-0.356049201129788	0.638968241583939	0.99999993128858	FALSE	0.00944798560950898	0.49623399793912	0.962093884383491	FALSE	-0.229162679170879	0.590550497862139	0.966655284210094	FALSE	0.516434525512649	0.302971097026099	0.730029752556494	FALSE	1.48597877668445	0.0691855939560737	0.281546930960133	FALSE	0.429300402590912	0.334010744329944	0.959462236163467	FALSE
mmu04540	Gap junction	85	0.705297750621069	0.240805181226045	0.87106071727446	FALSE	-0.380684108485202	0.648036344859821	0.999994014269548	FALSE	-0.108229026864461	0.543028374745888	0.954153030471674	FALSE	-0.670159061678719	0.748144361651536	0.999705178282398	FALSE	0.366401351032416	0.357270738184943	0.747716616344203	FALSE	-0.949245744784206	0.828020012348211	0.999995812659327	FALSE
mmu04550	Signaling pathways regulating pluripotency of stem cells	129	-0.809978450547415	0.790589279845131	0.99999993128858	FALSE	-0.0747134261263273	0.529749425959925	0.974871917111047	FALSE	-0.704409102729241	0.759049012969972	0.999999746696441	FALSE	0.749640482871336	0.227091953382441	0.623081729826346	FALSE	-0.747381538772967	0.772221084329336	0.999997205030346	FALSE	-0.204555989398635	0.580957023524804	0.999995812659327	FALSE
mmu04610	Complement and coagulation cascades	88	2.41890715807648	0.0085585725201709	0.113984624927731	FALSE	0.219083092385764	0.413434496011564	0.893479687958257	FALSE	-1.82144735014226	0.964456684545778	0.999999746696441	FALSE	3.47123591989848	0.000334817455553065	0.00700725103407485	TRUE	-2.57542681415524	0.994357351525299	0.999997205030346	FALSE	1.5254954357043	0.0646501254550047	0.348485246770969	FALSE
mmu04611	Platelet activation	122	0.85627724103847	0.196350645383276	0.770354487807891	FALSE	-0.982298017670132	0.836494739476135	0.999994014269548	FALSE	-0.188217014196794	0.574563995167074	0.954153030471674	FALSE	0.418750429008212	0.337885457581945	0.780082154726079	FALSE	1.34658288892661	0.0896999473412214	0.332625310573955	FALSE	-0.220452884349103	0.587145463020715	0.999995812659327	FALSE
mmu04612	Antigen processing and presentation	78	-0.408381122654218	0.658217460276795	0.99999993128858	FALSE	1.6096373596962	0.0548617753396891	0.266152948304815	FALSE	1.5262812794479	0.0646024313612838	0.282515110281435	FALSE	0.931115340611554	0.176728464531165	0.55678967857668	FALSE	1.77473309892826	0.0392012174945066	0.207923164352516	FALSE	2.21865427863747	0.0142915505962109	0.123159538961465	FALSE
mmu04614	Renin-angiotensin system	28	-0.923030223755633	0.819014214275725	0.99999993128858	FALSE	-1.93887369684393	0.969877173523503	0.999994014269548	FALSE	-1.37143600061883	0.910067806558564	0.999999746696441	FALSE	-1.49548068540346	0.929248795033363	0.999705178282398	FALSE	-1.42829275802642	0.919355141272357	0.999997205030346	FALSE	-1.58689359307641	0.939942918492461	0.999995812659327	FALSE
mmu04620	Toll-like receptor signaling pathway	87	-0.073846173716093	0.52939012147598	0.99999993128858	FALSE	0.592627701756952	0.277119652156816	0.702354980466413	FALSE	1.36721760668887	0.0868137702025592	0.330343307394154	FALSE	0.816355901158731	0.20776763163469	0.602731842266972	FALSE	1.25786443636234	0.105234415929737	0.35441015939555	FALSE	0.313729184765426	0.377053578644113	0.999995812659327	FALSE
mmu04621	NOD-like receptor signaling pathway	170	-0.352811964698487	0.637775331305079	0.99999993128858	FALSE	0.0294946950350026	0.488243761352281	0.962093884383491	FALSE	0.392921328198405	0.347313072798501	0.797745840785436	FALSE	-0.330554694789444	0.629406794741483	0.999705178282398	FALSE	0.275671407531046	0.391485794624376	0.759637998840677	FALSE	-1.13888941311296	0.872203025835445	0.999995812659327	FALSE
mmu04622	RIG-I-like receptor signaling pathway	57	-0.253170583089847	0.599695669909625	0.99999993128858	FALSE	-0.800379870398938	0.787393101344585	0.999994014269548	FALSE	-0.164894797297618	0.565333550185376	0.954153030471674	FALSE	-1.26505675405261	0.895568055178962	0.999705178282398	FALSE	-0.0115845073739634	0.504611126695234	0.875314913813583	FALSE	-1.91505097894609	0.970655885580839	0.999995812659327	FALSE
mmu04623	Cytosolic DNA-sensing pathway	47	-0.99039748238429	0.837699271538516	0.99999993128858	FALSE	-0.881480673191281	0.809807315678463	0.999994014269548	FALSE	0.0273738774757043	0.489111653425954	0.930582561388341	FALSE	-0.651823398851542	0.741919216452724	0.999705178282398	FALSE	-0.37469324409442	0.645618722785824	0.984919982922169	FALSE	-2.26623827664729	0.986775994616484	0.999995812659327	FALSE
mmu04630	Jak-STAT signaling pathway	142	0.400186821510886	0.344666099554148	0.929989064357765	FALSE	1.84972889151627	0.0328730354185295	0.185859084866301	FALSE	1.39526316424406	0.0821234963298383	0.325164654387062	FALSE	1.9490379326218	0.0262858115008934	0.157178423872689	FALSE	1.46747910247596	0.0717757666414503	0.284193238188445	FALSE	0.674240676909339	0.250384361894647	0.833500331949103	FALSE
mmu04650	Natural killer cell mediated cytotoxicity	101	-0.821156308921956	0.793720083113343	0.99999993128858	FALSE	0.295345187480585	0.384031766147802	0.862250474630418	FALSE	0.277603000744922	0.390804113359225	0.833503343317889	FALSE	1.12831795434914	0.130444662417449	0.491237121410461	FALSE	0.657126866630553	0.255961538380481	0.630224628113286	FALSE	2.0328410511799	0.0219173877589904	0.156629136911809	FALSE
mmu04657	IL-17 signaling pathway	85	0.870290286783327	0.192721744554154	0.770354487807891	FALSE	2.75358827684949	0.00338729350264536	0.031563244848927	TRUE	3.11009820199089	0.00118743379783361	0.0231945401843498	TRUE	2.96227431119732	0.00185630831238978	0.0226624306470919	TRUE	3.37375158593864	0.000521333694133766	0.00848615402117741	TRUE	0.665949239193639	0.253179281718328	0.833500331949103	FALSE
mmu04658	Th1 and Th2 cell differentiation	87	-0.187223821151964	0.574137154754369	0.99999993128858	FALSE	2.21875204199557	0.0140432954601039	0.0960169503551291	TRUE	1.55206522753659	0.0613510353862178	0.276551590279413	FALSE	2.64324725562611	0.00458787396416048	0.0407347597423946	TRUE	2.35933132736095	0.00992482993884247	0.0830850049165955	TRUE	2.04373507891105	0.0215060022880827	0.156629136911809	FALSE
mmu04659	Th17 cell differentiation	101	-0.140948615262585	0.555968959627026	0.99999993128858	FALSE	2.14624069816306	0.0166028586800112	0.110937282998257	FALSE	1.45374708518159	0.0738576120518317	0.304792680720939	FALSE	2.79022954895442	0.00295223365213302	0.0325505017234423	TRUE	2.14594241675113	0.0167333475703547	0.129022916792472	FALSE	2.09684841693878	0.0188290002673146	0.153247141064533	FALSE
mmu04660	T cell receptor signaling pathway	101	0.399175970580133	0.345112065940648	0.929989064357765	FALSE	0.76313796166971	0.223247223073536	0.613408257790836	FALSE	1.0285848620074	0.15258466451772	0.487720523067616	FALSE	0.95375974661899	0.170810226768869	0.55678967857668	FALSE	0.545242024864587	0.293142476993495	0.671021451242923	FALSE	0.250687532853814	0.40116235849189	0.999995812659327	FALSE
mmu04662	B cell receptor signaling pathway	77	-0.507376593682481	0.693673655180975	0.99999993128858	FALSE	0.244800910715631	0.403475993668431	0.885238374168051	FALSE	0.735028620199098	0.231766611226451	0.628774232308798	FALSE	0.896245434809812	0.185871548926018	0.573266987740246	FALSE	1.06203561919082	0.145150723729782	0.438150216334129	FALSE	0.596432199438502	0.275915232996487	0.860033651786921	FALSE
mmu04664	Fc epsilon RI signaling pathway	63	-1.24115552428328	0.891539576055984	0.99999993128858	FALSE	-1.79589653787134	0.962388100508964	0.999994014269548	FALSE	-1.07012674969556	0.856650822794995	0.999999746696441	FALSE	-1.70727700249084	0.954832719640764	0.999705178282398	FALSE	-0.518254859884019	0.69739741985591	0.999997205030346	FALSE	-0.370564267988395	0.64420015727446	0.999995812659327	FALSE
mmu04666	Fc gamma R-mediated phagocytosis	88	0.303813800275995	0.380828741955568	0.968167830391445	FALSE	-1.0833881605786	0.859906357878477	0.999994014269548	FALSE	-1.70729757083497	0.955082079194278	0.999999746696441	FALSE	-0.0876230338606725	0.534861156557887	0.973380862555658	FALSE	-0.139258024596854	0.555293221209074	0.908943652593623	FALSE	-1.90305129199931	0.970550475733069	0.999995812659327	FALSE
mmu04668	TNF signaling pathway	113	0.542886956416725	0.293882823405448	0.927463367674689	FALSE	2.69626140517623	0.00381925856687478	0.0330253534900349	TRUE	2.60672438829866	0.0049613649512804	0.0632034752489199	TRUE	2.52457271255307	0.00622570022844771	0.0506702824148661	TRUE	2.47853150044797	0.00706477944333527	0.0687700502626671	TRUE	0.973503469048584	0.165676756910821	0.653689759245556	FALSE
mmu04670	Leukocyte transendothelial migration	108	0.187748761197869	0.425628554821504	0.968167830391445	FALSE	0.360293779623629	0.359494631745062	0.838820807405144	FALSE	0.0282997251047999	0.488724883894484	0.930582561388341	FALSE	0.682487609482684	0.247846032492273	0.642645022302973	FALSE	0.0794406343596386	0.468378390224103	0.836797977656476	FALSE	1.02434022235958	0.153444833662049	0.633230088210993	FALSE
mmu04672	Intestinal immune network for IgA production	43	2.23325876666147	0.0147001035896441	0.168760059984446	FALSE	3.53884094836756	0.000427536592668181	0.00739386813202619	TRUE	1.86591503490837	0.0333947480161101	0.222290782263497	FALSE	3.46594896455393	0.000526634270143739	0.00907669653835973	TRUE	3.45855680773389	0.000473495571370462	0.00816083543597325	TRUE	3.71779270140859	0.000262278140930154	0.00426930529402973	TRUE
mmu04710	Circadian rhythm	30	0.0534850247678067	0.478774395856599	0.99999993128858	FALSE	1.7107993508992	0.0468340084994541	0.241564885944553	FALSE	1.0592922065519	0.147569296340523	0.487720523067616	FALSE	2.24954432527354	0.0145068394662547	0.0966023628093777	TRUE	1.34070764100222	0.092867687249454	0.335928794618395	FALSE	1.3228872274425	0.0957675694632202	0.452578997624573	FALSE
mmu04713	Circadian entrainment	92	0.961812217573405	0.1687103511469	0.699580873331933	FALSE	0.322284435696849	0.373806918461676	0.858587765841662	FALSE	1.04320727988028	0.149169458714918	0.487720523067616	FALSE	0.718610006952415	0.236695506179488	0.624790840635946	FALSE	1.55663958712603	0.0607851633428025	0.254429326563445	FALSE	-1.48578807440752	0.93029303155769	0.999995812659327	FALSE
mmu04720	Long-term potentiation	64	-0.731553506955879	0.767059277932163	0.99999993128858	FALSE	-2.95318557494644	0.998030700680147	0.999994014269548	FALSE	-1.82793404468423	0.964580058675637	0.999999746696441	FALSE	-2.00650237572344	0.97649852167748	0.999705178282398	FALSE	-1.29700595492779	0.901112195831248	0.999997205030346	FALSE	-2.79308082005952	0.996877871973215	0.999995812659327	FALSE
mmu04721	Synaptic vesicle cycle	71	-0.805487143561209	0.788994755760539	0.99999993128858	FALSE	-1.7684334887915	0.960237190291188	0.999994014269548	FALSE	-1.14456102957767	0.872710498396768	0.999999746696441	FALSE	-2.14529748135583	0.982987100227972	0.999705178282398	FALSE	-1.25511376912604	0.894100809209954	0.999997205030346	FALSE	-1.33034572946191	0.907153554630739	0.999995812659327	FALSE
mmu04722	Neurotrophin signaling pathway	120	-1.64379171837638	0.94907924194785	0.99999993128858	FALSE	-2.30621984019525	0.988997244594967	0.999994014269548	FALSE	-1.46432120095766	0.927695871176088	0.999999746696441	FALSE	-0.820512890980893	0.793625302648201	0.999705178282398	FALSE	-0.0992765076752939	0.539498753553052	0.899373419823969	FALSE	-2.48950890275327	0.993213027902157	0.999995812659327	FALSE
mmu04723	Retrograde endocannabinoid signaling	140	-2.633726345706	0.995501897591395	0.99999993128858	FALSE	-0.118521673350062	0.547121994297016	0.974871917111047	FALSE	-2.04256757098443	0.978916755960456	0.999999746696441	FALSE	0.418096866705341	0.338124346929051	0.780082154726079	FALSE	-2.8584307349941	0.997658682141658	0.999997205030346	FALSE	0.168598117501103	0.433131995636321	0.999995812659327	FALSE
mmu04724	Glutamatergic synapse	107	0.685557872111292	0.246874236657238	0.882123796836227	FALSE	-0.134956757457322	0.553609291740998	0.97809866967597	FALSE	-0.516281931933089	0.696877312028497	0.999999746696441	FALSE	-1.12943177484103	0.870003919580047	0.999705178282398	FALSE	-0.524658452943325	0.699777661688441	0.999997205030346	FALSE	-1.17662823017333	0.879594396016407	0.999995812659327	FALSE
mmu04725	Cholinergic synapse	104	-0.287653730193467	0.61304505649445	0.99999993128858	FALSE	0.0176901409654706	0.492951643319279	0.962093884383491	FALSE	0.875490160322049	0.191204437037932	0.560229000521142	FALSE	-0.214798020918148	0.584925522751138	0.999705178282398	FALSE	0.448074898859119	0.327296094169382	0.721035756328036	FALSE	-0.93407358036387	0.824276959201879	0.999995812659327	FALSE
mmu04726	Serotonergic synapse	115	0.73950845039607	0.230181135868264	0.86335657449765	FALSE	0.0944158152092083	0.462430954753666	0.944129865955402	FALSE	1.45904658994465	0.0730283297706102	0.304792680720939	FALSE	-2.55984714574931	0.994433253973016	0.999705178282398	FALSE	-0.73317323554838	0.767874250976379	0.999997205030346	FALSE	-1.51022121342068	0.933724166536555	0.999995812659327	FALSE
mmu04727	GABAergic synapse	84	0.0413943112654809	0.483517117308965	0.99999993128858	FALSE	0.967552044570706	0.167340607502216	0.520499827525399	FALSE	0.42162643356037	0.336922268870963	0.785819781395688	FALSE	-1.01341186330002	0.843826042895722	0.999705178282398	FALSE	-0.382683631202837	0.648769818102316	0.984919982922169	FALSE	0.0504369250927987	0.479918953016131	0.999995812659327	FALSE
mmu04728	Dopaminergic synapse	127	-1.48440724100673	0.930473041106304	0.99999993128858	FALSE	-1.2847076925511	0.899957750305033	0.999994014269548	FALSE	-0.638500134369967	0.738130108496512	0.999999746696441	FALSE	-1.70748946434725	0.955517678703102	0.999705178282398	FALSE	-1.09086401758933	0.861809570651648	0.999997205030346	FALSE	-2.2430973180207	0.987086542025589	0.999995812659327	FALSE
mmu04730	Long-term depression	56	-0.265120985730925	0.60429336667675	0.99999993128858	FALSE	-1.54997813843277	0.937664174225886	0.999994014269548	FALSE	-0.864578544542221	0.805264894088452	0.999999746696441	FALSE	-0.834017164486771	0.79695947270696	0.999705178282398	FALSE	0.779075088881977	0.218820669749547	0.56240751084752	FALSE	-2.22921038027592	0.985625329054071	0.999995812659327	FALSE
mmu04740	Olfactory transduction	267	-2.70936513779656	0.996506988457014	0.99999993128858	FALSE	-0.992350845458972	0.839258687092509	0.999994014269548	FALSE	0.810152941665886	0.20912520478614	0.594890145653776	FALSE	-0.489344673524794	0.68759162705752	0.999705178282398	FALSE	1.89750559161846	0.0292519509477516	0.186322209297635	FALSE	1.39412423952098	0.0819725894584121	0.412129304940147	FALSE
mmu04742	Taste transduction	46	1.37039636058979	0.0869894833615193	0.498142018283778	FALSE	0.637408534888074	0.262771760237849	0.67178171747763	FALSE	0.50235011565234	0.308325071325956	0.768182629148172	FALSE	-0.283400095275053	0.611220313581747	0.999705178282398	FALSE	-1.38542107667251	0.914685647120181	0.999997205030346	FALSE	2.83948883648585	0.00303276803052616	0.0370250430393402	TRUE
mmu04744	Phototransduction	23	1.03688425347761	0.154091648332861	0.663953720022475	FALSE	1.38081977053885	0.0887847430218329	0.378300209397375	FALSE	1.58602758255971	0.0611710297403611	0.276551590279413	FALSE	-0.56086687585487	0.710973265003406	0.999705178282398	FALSE	-0.327462349307613	0.627177576419652	0.977462924951904	FALSE	0.930460202824598	0.179174774001757	0.68179491925344	FALSE
mmu04750	Inflammatory mediator regulation of TRP channels	117	0.114380434694683	0.454520623568123	0.99999993128858	FALSE	-1.68210295874175	0.952931012351635	0.999994014269548	FALSE	-0.740005199081762	0.769920710062826	0.999999746696441	FALSE	-1.61633291557372	0.946266991528671	0.999705178282398	FALSE	-1.58454504547282	0.94258319641275	0.999997205030346	FALSE	-2.81430527737369	0.997263110822195	0.999995812659327	FALSE
